1723075200,0.12,0.12,0.06,0.0686,987165.6058199999,745
1723161600,0.073,0.1112,0.06881,0.07831,3589736.5659599937,2583
1723248000,0.0788,0.08112,0.07202,0.07595,1445000.3924899986,1137
1723334400,0.07449,0.07929,0.06281,0.06374,830765.54784,657
1723420800,0.06393,0.08,0.0621,0.06232,1291279.0643000004,849
1723507200,0.06249,0.06669,0.057,0.05743,810795.3798199994,510
1723593600,0.05879,0.06322,0.055,0.0581,711214.4259499998,377
1723680000,0.05751,0.0615,0.05351,0.05519,502727.1112199998,380
1723766400,0.05511,0.05636,0.04554,0.0501,2178938.5471699983,885
1723852800,0.05,0.0536,0.04591,0.0462,407104.90693,312
1723939200,0.04719,0.055,0.04586,0.05012,478823.2916600003,272
1724025600,0.05012,0.06276,0.049,0.0529,1616992.6526200005,970
1724112000,0.05279,0.05549,0.0493,0.05369,507925.0494599999,705
1724198400,0.0529,0.05902,0.05068,0.0548,610211.8159800001,371
1724284800,0.05632,0.06489,0.0548,0.06199,490816.89158,349
1724371200,0.06111,0.07452,0.06111,0.06695,1178759.6021400003,597
1724457600,0.06662,0.06668,0.06333,0.06333,325605.2203000001,228
1724544000,0.06333,0.06607,0.06081,0.06353,117226.2101100001,170
1724630400,0.0645,0.06577,0.05787,0.06148,208395.35726,153
1724716800,0.06027,0.06193,0.05381,0.05381,429447.1299500001,397
1724803200,0.05428,0.05588,0.05078,0.05366,345535.17532,259
1724889600,0.05386,0.06246,0.05384,0.05448,380146.66388,376
1724976000,0.05457,0.0575,0.05173,0.05338,178205.00734,137
1725062400,0.05359,0.05471,0.05069,0.05115,177725.90826,151
1725148800,0.051,0.05579,0.05047,0.05198,383904.7078900001,206
1725235200,0.05198,0.06797,0.05084,0.05727,1106176.36751,998
1725321600,0.05752,0.06553,0.05752,0.05903,703948.4124799995,665
1725408000,0.05983,0.0686,0.05739,0.06192,560927.1340999998,385
1725494400,0.06192,0.071,0.06023,0.0687,559053.8781999997,392
1725580800,0.06871,0.07399,0.06575,0.07169,1289866.3254700012,1104
1725667200,0.07209,0.073,0.06511,0.06544,169232.3088800001,209
1725753600,0.06527,0.06527,0.05935,0.06243,538579.6505299992,459
1725840000,0.06184,0.07722,0.0601,0.06843,623192.0149599997,596
1725926400,0.06792,0.06855,0.06639,0.06643,250506.2510099999,222
1726012800,0.0664,0.06974,0.05872,0.06679,1079484.1697800024,971
1726099200,0.0668,0.07245,0.06675,0.06986,494589.16092,363
1726185600,0.06985,0.0734,0.06808,0.07218,425247.8530299999,759
1726272000,0.07146,0.08085,0.0701,0.07656,1115532.5591500015,1025
1726358400,0.07655,0.0867,0.075,0.07736,732622.3526499997,848
1726444800,0.07674,0.08946,0.07647,0.083,1131626.4299600015,1221
1726531200,0.0823,0.09696,0.08017,0.09004,1957389.144919997,1889
1726617600,0.08851,0.09962,0.08412,0.09538,1516218.4689399994,1604
1726704000,0.09637,0.10714,0.09416,0.09682,1899767.0202099977,2573
1726790400,0.09809,0.11065,0.09601,0.10739,2004857.0150999997,2279
1726876800,0.10691,0.14,0.10572,0.12489,3905336.6927600023,3604
1726963200,0.12424,0.16739,0.12396,0.13699,6013226.94302998,5464
1727049600,0.13583,0.13747,0.10023,0.10072,4107385.9559200085,3466
1727136000,0.10111,0.12,0.1001,0.10815,2476747.8497500033,1843
1727222400,0.10822,0.1248,0.10684,0.11669,1794525.5990100037,1521
1727308800,0.11688,0.12358,0.11369,0.1144,858737.3095199999,717
1727395200,0.11431,0.11467,0.108,0.10868,737817.5576700009,589
1727481600,0.10854,0.11088,0.1018,0.10498,432090.4497399998,365
1727568000,0.105,0.10552,0.10361,0.10463,161372.79846,166
1727654400,0.10462,0.10472,0.10111,0.10239,369239.95573,222
